section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,134,1763649056146612748,1763649056336848748,190,885.547,282.237,5.922215273553089,19.830063893901414
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,135,1763649056366848748,1763649056471973748,105,851.59,266.309,3.657146885280782,20.874438617694725
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,136,1763649056521973748,1763649056682097748,160,906.853,282.264,7.3518425156376255,19.807034297028228
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,137,1763649056702097748,1763649056817222748,115,892.654,277.205,6.407418327059366,20.145140618928245
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,138,1763649056857221748,1763649057047471748,190,998.939,219.022,13.767628280746855,23.67616705246778
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,139,1763649057067478748,1763649057287727748,220,1004.301,232.335,14.073994528811522,22.820021707618277
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,140,1763649057332720748,1763649057938218748,605,836.102,333.375,2.57239624337415,16.583648400875507
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,141,1763649058033343748,1763649058543841748,510,854.978,249.388,3.903658162372492,21.954940690066145
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,142,1763649058623965748,1763649058834098748,210,909.268,257.437,7.563391417681826,21.3897384093861
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,143,1763649058884215748,1763649059204464748,320,875.936,406.648,5.151362512287936,11.858112274806924
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,144,1763649059249463748,1763649059434713748,185,833.753,322.436,2.4218426337925236,17.286391306468897
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,145,1763649059474713748,1763649059769962748,295,848.831,449.988,3.3575781467028025,9.076556787367116
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,146,1763649059825086748,1763649059940094748,115,831.154,304.081,2.257804466074176,18.464458876753717
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,147,1763649059980211748,1763649060160335748,180,810.249,254.324,0.8706405350220775,21.657254991851175
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,148,1763649060205335748,1763649060305460748,100,891.994,294.6,6.335680611187326,19.03342354036484
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,149,1763649060360585748,1763649060470584748,110,708.03,322.79,-5.945496754670884,17.2366669102436
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,150,1763649060510709748,1763649060890970748,380,739.568,353.517,-3.822852425430507,15.284521619754798
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,151,1763649060946097748,1763649061151207748,205,571.586,329.344,-14.984589883018401,16.639370980513444
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,152,1763649061231332748,1763649061466584748,235,916.532,298.841,7.968681791956743,18.736972176553547
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,153,1763649061486581748,1763649061886954748,400,802.162,316.531,0.3194406622391089,17.671616667332277
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,154,1763649061931954748,1763649062347328748,415,703.791,321.443,-6.229340671080364,17.319613476569607
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,155,1763649062387453748,1763649062582577748,195,738.328,309.827,-3.9412765785371247,18.086890963174447
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,156,1763649062727702748,1763649062807827748,80,940.452,297.457,9.568878763531176,18.79547285966842
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,157,1763649062847826748,1763649063208203748,360,990.905,225.251,13.19421454571492,23.2993660317221
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,158,1763649063243206748,1763649063418328748,175,899.822,224.807,6.992174421914579,23.483917964990184
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,159,1763649063593574748,1763649063758699748,165,932.608,300.162,9.039325271940834,18.633147887130566
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,160,1763649063793702748,1763649064048964748,255,951.323,214.39,10.537194920369021,24.069432426552034
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,161,1763649064098948748,1763649064239077748,140,894.073,268.367,6.517783776253174,20.708595009879556
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,162,1763649064344197748,1763649064544446748,200,949.262,327.245,10.089258176741096,16.882792818730373
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,163,1763649064589449748,1763649064854695748,265,790.726,292.544,-0.44582063486260265,19.21002986753789
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,164,1763649064889695748,1763649065205069748,315,780.79,269.938,-1.1187968745549748,20.657528249549916
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,165,1763649065240069748,1763649065465318748,225,851.795,277.709,3.66014333226959,20.14463152686392
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,166,1763649065500320748,1763649065600443748,100,740.781,309.978,-3.7774101759515872,18.078475283839044
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,167,1763649065625443748,1763649065775570748,150,774.202,308.777,-1.5470905513364446,18.167175576421826
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,168,1763649065855567748,1763649066020816748,165,868.212,352.32,4.68650786062229,15.35286564893144
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,169,1763649066100821748,1763649066271066748,170,1106.761,311.307,20.572182970801794,17.58388111441388
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,170,1763649066291066748,1763649066541315748,250,1080.065,309.569,18.81258899417868,17.760029357327216
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,171,1763649066636314748,1763649066756439748,120,703.624,508.324,-6.080723001685656,5.3023591937623715
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,172,1763649066911564748,1763649067301949748,390,805.294,846.974,0.5270400435549287,-16.579355373804617
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,173,1763649067462062748,1763649067697311748,235,809.986,310.134,0.8419859692117744,18.081253885456142
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,174,1763649067737436748,1763649067847436748,110,800.387,296.669,0.20163138120144927,18.945565350119097
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,175,1763649067922561748,1763649068097685748,175,630.298,245.879,-11.332846417112904,22.049866652423372
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,176,1763649068132685748,1763649068342934748,210,623.809,257.605,-11.732227356131617,21.29238162200287
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,177,1763649068382934748,1763649068598184748,215,668.72,337.352,-8.532818329607258,16.268728644030457
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,178,1763649068668183748,1763649069073557748,405,891.377,291.53,6.29902107314394,19.230381995806436
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,179,1763649069118682748,1763649069383939748,265,964.616,230.766,11.386191216926495,23.003076470492413
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,180,1763649069564056748,1763649069679180748,115,1013.11,178.478,14.939928928691275,26.208788059149427
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,181,1763649069694180748,1763649069974430748,280,986.456,180.336,13.089474024318935,26.159240412530384
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,182,1763649070039554748,1763649070304803748,265,677.959,263.677,-8.062344684734494,20.98713159417599
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,183,1763649070339803748,1763649070424928748,85,592.21,265.57,-13.832558376775166,20.725639975373927
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,184,1763649070444928748,1763649070560053748,115,580.929,262.415,-14.603999369227076,20.90193947490949
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,185,1763649070590056748,1763649070885302748,295,630.849,240.925,-11.312253406035461,22.365995858675415
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,186,1763649070925317748,1763649071240676748,315,751.038,313.32,-3.0904550520870444,17.868861592829102
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,187,1763649071275676748,1763649071565925748,290,790.361,312.544,-0.46763964807959146,17.927511321225513
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,188,1763649071701049748,1763649071836174748,135,768.334,326.199,-1.9311734974387411,17.048144064760862
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,189,1763649071876174748,1763649072361672748,485,858.935,323.807,4.096218679517283,17.187220190003575
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,190,1763649072386672748,1763649072827058748,440,832.515,342.927,2.329883263421315,15.971612448042675
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,191,1763649072862171748,1763649073012296748,150,784.269,414.476,-0.8566632212961587,11.373258777123766
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,192,1763649073092295748,1763649073362545748,270,1055.267,294.108,17.232197186740233,18.79384635321022
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,193,1763649073452670748,1763649073677919748,225,999.811,307.13,13.496813926011631,18.084924351379907
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,194,1763649073712919748,1763649073853044748,140,948.795,356.627,10.000165301132238,15.006717343810154
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,195,1763649073908168748,1763649074033168748,125,1160.05,320.928,24.044828653711196,16.837648214760957
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,196,1763649074053293748,1763649074208417748,155,1149.929,362.67,23.181504025600947,14.261424933435102
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,197,1763649074243417748,1763649074473667748,230,1023.108,326.75,14.979355459577217,16.796602787225957
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,198,1763649074568666748,1763649074693794748,125,673.79,300.272,-8.26485761530712,18.644960211239457
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,199,1763649074728916748,1763649074949040748,220,766.395,314.794,-2.065488444736205,17.77941428898235
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,200,1763649074984165748,1763649075244289748,260,779.456,291.104,-1.2016806127894717,19.30121066201673
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,201,1763649075294415748,1763649075509539748,215,682.765,305.61,-7.655451683604909,18.313500674413355
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,202,1763649075624664748,1763649075734788748,110,826.463,324.884,1.935715306641294,17.13156312760169
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,203,1763649075799913748,1763649075950045748,150,819.894,247.558,1.5263907665412415,22.08829784378717
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,204,1763649076015041748,1763649076100162748,85,597.024,233.333,-13.636714990651985,22.780933769096652
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,205,1763649076145162748,1763649076295287748,150,696.764,218.076,-6.888056665928383,23.920632247621658
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,206,1763649076380426748,1763649076485548748,105,946.186,250.562,10.074472917823423,21.775856060980068
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,207,1763649076590661748,1763649077091035748,500,845.94,279.676,3.2648387927986304,20.02188232791716
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,208,1763649077121035748,1763649077336284748,215,757.111,265.254,-2.718699149067145,20.950911272511462
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,209,1763649077371287748,1763649078102032748,731,823.434,293.339,1.7461195955293898,19.155344634592186
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,210,1763649078142032748,1763649078507406748,365,771.359,257.495,-1.7609318123946012,21.452369168669936
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,211,1763649078547406748,1763649078972780748,425,711.424,286.267,-5.769544854585121,19.57760850619787
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,212,1763649079017905748,1763649079278154748,260,838.152,320.959,2.715389052993303,17.379570361449357
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,213,1763649079308154748,1763649079553403748,245,823.231,301.873,1.7291805213145743,18.608380317510402
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,214,1763649079578403748,1763649079728533748,150,812.979,338.95,1.0358552162719636,16.231380239443244
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,215,1763649079748532748,1763649079898653748,150,807.396,352.355,0.6640181230216102,15.37089286520035
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,216,1763649079933652748,1763649080023777748,90,884.907,273.234,5.892826713230628,20.406386727810094
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,217,1763649080068780748,1763649080249027748,180,984.813,297.462,12.528078001817489,18.726044222897762
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,218,1763649080294027748,1763649080489279748,195,823.036,268.743,1.7297949982842413,20.731148618892576
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,219,1763649080514276748,1763649080734401748,220,838.418,268.603,2.767013441587234,20.734486959106757
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,220,1763649080779526748,1763649081039775748,260,771.789,249.162,-1.7361638692024022,21.98585742994883
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,221,1763649081154899748,1763649081305024748,150,826.511,276.58,1.9602218506875808,20.228210839645122
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,222,1763649081325024748,1763649081910522748,585,794.06,238.64,-0.22692800660276935,22.662413146295556
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,223,1763649081945526748,1763649082160772748,215,818.376,317.673,1.399753569595594,17.59615504686494
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,224,1763649082285897748,1763649082461021748,175,890.092,251.975,6.277713068455581,21.76004013105534
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,225,1763649082496021748,1763649082671274748,175,960.957,267.887,11.019514766925498,20.648495434329693
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,226,1763649082736271748,1763649083326900748,591,763.838,245.722,-2.2776743432201814,22.203579054078855
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,227,1763649083366894748,1763649083627143748,260,831.012,352.663,2.226289188908978,15.346710290310426
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,228,1763649083712268748,1763649083892393748,180,726.079,274.388,-4.801093858938615,20.34893022500914
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,229,1763649083927403748,1763649084312767748,385,672.647,274.485,-8.395871599866132,20.2905931304582
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,230,1763649084357767748,1763649084558016748,200,809.966,303.192,0.8418570772258783,18.526472000801345
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,231,1763649084598016748,1763649084718141748,120,825.083,361.344,1.8312915775984282,14.790324590049499
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,232,1763649084778266748,1763649085368764748,590,626.363,281.182,-11.486173821918666,19.796576982992
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,233,1763649085438764748,1763649085604014748,165,825.86,410.987,1.868401198750736,11.59570763560925
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,234,1763649085639014748,1763649085749138748,110,845.085,458.901,3.110560274512846,8.502473044070326
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,235,1763649085804149748,1763649085974263748,170,879.178,250.556,5.541401486291917,21.86128167923462
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,236,1763649086009388748,1763649086184512748,175,898.018,256.578,6.805222452775479,21.45753871423827
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,237,1763649086259637748,1763649086409762748,150,570.963,299.953,-15.126364956218257,18.502008279556517
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,238,1763649086449762748,1763649086594886748,145,565.828,319.5,-15.398569327583964,17.25283502782106
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,239,1763649086660011748,1763649086855136748,195,939.46,270.023,9.568437106706126,20.54634991279722
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,240,1763649086885136748,1763649087120386748,235,896.43,283.576,6.650368059824845,19.734122386509828
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,241,1763649087160385748,1763649087385635748,225,770.511,297.575,-1.798503305721251,18.884624513892433
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,242,1763649087440637748,1763649087630884748,190,800.251,299.734,0.19245630452586412,18.749087295669078
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,243,1763649087665884748,1763649087821010748,155,854.648,269.262,3.8604253483259674,20.683662735370312
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,244,1763649087986133748,1763649088076258748,90,773.72,289.503,-1.5869471058032807,19.402747472766745
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,245,1763649088236392748,1763649088371507748,135,868.015,261.43,4.771060326589712,21.175472477591978
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,246,1763649088396507748,1763649088581757748,185,865.526,235.572,4.636971736575358,22.830711591915748
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,247,1763649088611757748,1763649088691882748,80,880.314,213.778,5.681136519500025,24.209870961948894
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,248,1763649088716882748,1763649088852006748,135,866.829,242.51,4.715987796287674,22.38613282971661
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,249,1763649088907006748,1763649089172256748,265,868.202,257.469,4.788903652219424,21.42860969078897
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,250,1763649089197255748,1763649089477630748,280,827.248,311.771,1.9934312200153994,17.972596378934337
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,251,1763649089537630748,1763649089797879748,260,685.24,238.128,-7.627762774307579,22.62689175444163
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,252,1763649089908004748,1763649090073128748,165,647.472,307.03,-10.006550102470179,18.180787049350272
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,253,1763649090223253748,1763649090468503748,245,923.047,297.354,8.406761299937314,18.824333052338098
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,254,1763649090553505748,1763649090683627748,130,726.437,291.392,-4.755937433689138,19.260800109056365
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,255,1763649091079001748,1763649091164134748,85,760.687,231.268,-2.502769879809074,23.12727141030258
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,256,1763649091469377748,1763649091549500748,80,840.849,270.625,2.92935825815401,20.603912006842762
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,257,1763649091574500748,1763649091689627748,115,856.783,245.648,4.03026069089103,22.1929447641531
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,258,1763649091884749748,1763649091979874748,95,805.49,299.812,0.5430096075001364,18.743705017718487
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,259,1763649092159999748,1763649092285124748,125,752.31,308.17,-3.0092160411530777,18.199565907351616
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,260,1763649092795622748,1763649093040872748,245,615.441,344.131,-12.043757870410158,15.770003480597573
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,261,1763649093110997748,1763649093271136748,160,594.437,352.813,-13.408210172997139,15.186100890601539
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,262,1763649093431246748,1763649093771495748,340,492.373,373.628,-20.048514436724343,13.687131540987586
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,263,1763649093911745748,1763649094106870748,195,1016.5,320.616,14.561619485962344,17.198053210796424
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,264,1763649094357119748,1763649094447127748,90,840.251,359.836,2.8336996600692506,14.882943330208672
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,265,1763649094637377748,1763649094747493748,110,528.599,350.405,-17.751359310092244,15.223835216922092
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,266,1763649095012743748,1763649095217867748,205,963.093,322.19,11.01776759584822,17.18633232154573
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,267,1763649095297992748,1763649095498117748,200,957.3,243.252,10.848393124382225,22.222388338059712
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,268,1763649095568250748,1763649095733372748,165,695.824,294.847,-6.801389350261287,19.014821151790883
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,269,1763649095798491748,1763649096053615748,255,661.092,319.608,-9.072479451575244,17.394758882684656
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,270,1763649096093740748,1763649096303865748,210,791.422,334.422,-0.39462384072979584,16.52337055698428
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,271,1763649096464114748,1763649096574114748,110,775.302,314.707,-1.4715416759345183,17.787016344736397
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,272,1763649096624239748,1763649096704240748,80,731.585,300.256,-4.401307356690324,18.69638571014052
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,273,1763649096764364748,1763649096954488748,190,885.163,315.284,5.850791794799244,17.71554570080824
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,274,1763649097590112748,1763649097815362748,225,577.277,303.833,-14.692017421305815,18.268513770403274
