section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,77,1763649037889673748,1763649037929670748,40,152.18862915039062,9.70981216430664,4806.19775390625,6792.29345703125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,78,1763649038154919748,1763649038295044748,140,747.3598022460938,47.776737213134766,7739.21337890625,10407.6064453125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,79,1763649038570295748,1763649038680417748,110,85.30963134765625,5.448792457580566,2119.519775390625,5175.0439453125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,80,1763649038930666748,1763649038980666748,50,205.06912231445312,13.217107772827148,4395.5615234375,7781.1826171875
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,81,1763649039190915748,1763649039205915748,15,15.400347709655762,0.9927369356155396,1057.4700927734375,1114.7469482421875
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,82,1763649039285915748,1763649039331039748,45,96.12288665771484,6.1877593994140625,2122.291015625,3171.457275390625
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,83,1763649039421041748,1763649039531164748,110,302.1658935546875,19.41836166381836,3729.68115234375,7852.96875
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,84,1763649039681288748,1763649039841412748,160,197.38821411132812,12.648088455200195,2408.931396484375,5592.19140625
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,85,1763649040016662748,1763649040061661748,45,20.233217239379883,1.2989294528961182,1250.0909423828125,1828.9951171875
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,86,1763649040196786748,1763649040457035748,260,111.68446350097656,7.206790924072266,2572.869873046875,7970.111328125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,87,1763649040532160748,1763649040672284748,140,131.6636962890625,8.499842643737793,2195.322021484375,4870.146484375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,88,1763649040952533748,1763649040972533748,20,25.07622528076172,1.616233229637146,1253.4591064453125,1805.7100830078125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,89,1763649041207782748,1763649041347906748,140,194.0301971435547,12.459051132202148,2862.125732421875,7529.33642578125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,90,1763649041628155748,1763649041683155748,55,18.154293060302734,1.1566582918167114,1534.2200927734375,2055.89599609375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,91,1763649041773279748,1763649041833282748,60,50.512168884277344,3.237548351287842,1428.9915771484375,1623.4935302734375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,92,1763649041913407748,1763649041938404748,25,72.49126434326172,4.660313129425049,2019.4649658203125,2471.252685546875
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,93,1763649042268777748,1763649042388777748,120,14.174419403076172,0.9141709208488464,5601.66748046875,12979.0712890625
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,94,1763649042539041748,1763649042659026748,120,25.75302505493164,1.6586823463439941,3535.641845703125,7340.3271484375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,95,1763649042809275748,1763649042939399748,130,69.93663024902344,4.5257391929626465,4944.1484375,11226.23828125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,96,1763649043114524748,1763649043164527748,50,84.82950592041016,5.489765644073486,1852.1217041015625,2830.891845703125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,97,1763649043359773748,1763649043419772748,60,297.66876220703125,19.175140380859375,5034.982421875,8615.9189453125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,98,1763649043620022748,1763649043680022748,60,301.2138366699219,19.362281799316406,5183.1630859375,9204.2275390625
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,99,1763649043835149748,1763649044035395748,200,27.76476287841797,1.7911391258239746,3391.831787109375,8589.8896484375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,100,1763649044135399748,1763649044170519748,35,83.45364379882812,5.3974432945251465,2527.80908203125,3557.609375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,101,1763649044460768748,1763649044510768748,50,175.6250762939453,11.344486236572266,4012.401611328125,6097.755859375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,102,1763649045221516748,1763649045256515748,35,75.68354797363281,4.873469352722168,2146.425537109375,2914.87060546875
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,103,1763649045937137748,1763649046082262748,145,26.21904754638672,1.6919242143630981,4574.91552734375,9703.6630859375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,104,1763649046247389748,1763649046302524748,55,227.4081268310547,14.626665115356445,3789.00341796875,7759.166015625
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,105,1763649046512635748,1763649046667760748,155,618.0221557617188,39.857582092285156,5099.62890625,8722.8857421875
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,106,1763649046817884748,1763649046848009748,30,62.27891540527344,3.9970550537109375,2281.82421875,2810.4111328125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,107,1763649047158259748,1763649047328382748,170,709.9835205078125,45.76607131958008,6307.2685546875,11384.58984375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,108,1763649047513631748,1763649047553631748,40,144.03623962402344,9.219559669494629,3646.327392578125,5292.3310546875
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,109,1763649048114143748,1763649048224253748,110,657.5343627929688,42.382408142089844,6513.84375,8923.416015625
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,110,1763649048414378748,1763649048454503748,40,114.6258544921875,7.36653995513916,2966.83984375,4105.04736328125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,111,1763649048924876748,1763649048990001748,65,402.3627624511719,25.953859329223633,6524.19921875,10468.5703125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,112,1763649049195125748,1763649049270249748,75,341.9232482910156,22.036075592041016,4294.90771484375,8320.353515625
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,113,1763649049515499748,1763649049650637748,135,614.6956787109375,39.63862609863281,5647.84228515625,9473.1396484375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,114,1763649049805747748,1763649049845747748,40,131.49298095703125,8.448163986206055,3113.04541015625,4876.9404296875
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,115,1763649050095996748,1763649050196121748,100,25.554895401000977,1.645369291305542,6266.3662109375,15512.017578125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,116,1763649050631494748,1763649050676494748,45,146.53570556640625,9.394915580749512,3237.494140625,5248.984375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,117,1763649050921743748,1763649050971743748,50,155.3607635498047,9.947938919067383,3218.5166015625,5241.01318359375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,118,1763649051587365748,1763649051622365748,35,102.38013458251953,6.5524678230285645,3184.00634765625,4300.44580078125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,119,1763649052207988748,1763649052252988748,45,130.35464477539062,8.350831031799316,2761.562744140625,4708.75634765625
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,120,1763649052483237748,1763649052533237748,50,188.97280883789062,12.076748847961426,3869.72900390625,6217.84912109375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,121,1763649052873611748,1763649052918618748,45,134.16697692871094,8.595645904541016,2944.1201171875,4150.39599609375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,122,1763649053343985748,1763649053464112748,120,117.28961944580078,7.494342803955078,6202.3740234375,16311.005859375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,123,1763649053669358748,1763649053709358748,40,90.81649017333984,5.818395614624023,2195.17822265625,3439.51318359375
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,124,1763649053789360748,1763649053844482748,55,244.87355041503906,15.652632713317871,4432.96142578125,7578.5830078125
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,125,1763649054049606748,1763649054084731748,35,86.86244201660156,5.5578179359436035,2694.532470703125,3557.99853515625
95cbe6dd-702c-4f3d-809a-8486e0c09cc7,a3a383b4-b666-46b1-a326-9f46224917a9,126,1763649054244856748,1763649054274856748,30,61.423526763916016,3.8980612754821777,1668.1431884765625,2377.883544921875
