section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,27,1763649629259604344,1763649629629850344,370,928.035,251.998,8.843795504049208,21.712012482001818
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,28,1763649629659978344,1763649630070354344,410,838.779,255.552,2.801031222563318,21.5696349576342
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,29,1763649630095350344,1763649630520725344,425,851.71,251.64,3.6799062848665174,21.81297809876098
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,30,1763649630550725344,1763649630861100344,310,782.828,283.045,-0.9777280925840903,19.818119646844107
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,31,1763649631026225344,1763649631161349344,135,829.451,249.431,2.1735163447265076,21.965314715443515
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,32,1763649631276474344,1763649631551724344,275,835.846,393.146,2.5290441961324603,12.742255251057676
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,33,1763649631596724344,1763649631881974344,285,789.877,235.764,-0.5119490208539714,22.846258179945508
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,34,1763649631911974344,1763649632202224344,290,790.261,203.618,-0.4917986810237196,24.903039129393296
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,35,1763649632307349344,1763649632542599344,235,807.733,415.331,0.6801899454567406,11.318127358502055
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,36,1763649632592611344,1763649632822848344,230,784.736,212.071,-0.8691840128233621,24.361744157808907
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,37,1763649632842848344,1763649633078107344,235,805.7,230.621,0.5659552395141009,23.174945799713154
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,38,1763649633118098344,1763649633493473344,375,764.291,303.922,-2.2114393855475307,18.476091318916684
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,39,1763649633543473344,1763649633818848344,275,880.489,318.118,5.536062247390349,17.537710507030408
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,40,1763649633973973344,1763649634048973344,75,875.794,315.607,5.226436393514773,17.702064374782545
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,41,1763649634078973344,1763649634604476344,526,819.687,298.825,1.4932009621058993,18.804630771755793
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,42,1763649634639597344,1763649634979847344,340,818.561,289.266,1.4209721369598645,19.41761225187203
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,43,1763649635029972344,1763649635210097344,180,922.572,290.893,8.388083080039094,19.237494870859052
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,44,1763649635230097344,1763649635755597344,526,933.707,249.611,9.233398604141616,21.855904932193596
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,45,1763649635790597344,1763649636045847344,255,853.824,280.81,3.7936045199945663,19.944968456646098
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,46,1763649636075848344,1763649636251096344,175,812.185,270.977,0.9975451194700701,20.590615991294197
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,47,1763649636291097344,1763649636581346344,290,938.683,262.99,9.534191929469994,20.995724965949627
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,48,1763649636606346344,1763649637342096344,736,916.163,249.712,8.046408800178975,21.87405273538189
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,49,1763649637482221344,1763649638017721344,536,824.476,255.531,1.8331890687578696,21.57660196333873
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,50,1763649638037721344,1763649638177846344,140,813.529,303.415,1.0800599576494052,18.511612713755063
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,51,1763649638217849344,1763649638458096344,240,910.952,301.542,7.591159943881573,18.57055478368425
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,52,1763649638543221344,1763649638748345344,205,875.287,311.79,5.197022724378721,17.946890669035373
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,53,1763649638788345344,1763649639113723344,325,907.51,277.126,7.405634847850637,20.134521171113533
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,54,1763649639163720344,1763649639308845344,145,945.523,191.658,10.218911975130466,25.526791912135778
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,55,1763649639393970344,1763649639569095344,175,618.69,303.842,-11.93331295614345,18.341579173731873
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,56,1763649639614225344,1763649639759345344,145,579.476,241.817,-14.78983803570752,22.20367184150434
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,57,1763649639839345344,1763649640044595344,205,1034.321,336.537,15.6886029457454,16.155115909255098
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,58,1763649640154727344,1763649640324845344,170,712.393,299.251,-5.686132832335818,18.7473953516967
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,59,1763649640374845344,1763649640660094344,285,928.805,287.501,8.812433046783658,19.44622045482441
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,60,1763649640710219344,1763649641060469344,350,728.936,311.541,-4.566228714098141,17.97176893886199
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,61,1763649641090594344,1763649641380857344,290,730.297,314.648,-4.4722883533730755,17.77343001162105
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,62,1763649641430844344,1763649641631094344,200,908.726,296.88,7.450744725692885,18.870966645027544
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,63,1763649641681094344,1763649641901344344,220,698.006,331.44,-6.599913653710023,16.674515235763103
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,64,1763649642056469344,1763649642151469344,95,859.833,294.985,4.182863382919514,19.0336586668849
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,65,1763649642266601344,1763649642466843344,200,454.258,447.148,-22.30811261766368,8.999434176222081
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,66,1763649642496843344,1763649642631968344,135,479.89,432.571,-20.683921788469956,9.954212492530258
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,67,1763649642661968344,1763649642737094344,75,504.277,391.949,-19.21066472796512,12.554897697669078
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,68,1763649642862218344,1763649643137468344,275,874.681,313.141,5.155091773820367,17.860799199128344
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,69,1763649643172474344,1763649643402728344,230,828.422,345.259,2.0577383253813912,15.823004489692668
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,70,1763649643432718344,1763649643572843344,140,777.619,350.488,-1.3067256064231394,15.490153655506045
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,71,1763649643582843344,1763649643712968344,130,774.03,322.574,-1.5535247857048737,17.281989993850996
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,72,1763649643742968344,1763649644083343344,340,746.386,328.357,-3.3892806661795905,16.902457000640766
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,73,1763649644128343344,1763649644323593344,195,659.431,329.387,-9.163468479926937,16.767851851033065
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,74,1763649644368593344,1763649644508718344,140,868.058,306.417,4.720823920876654,18.296125253918696
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,75,1763649644543718344,1763649644934092344,390,864.357,249.842,4.538610485981463,21.919284894047156
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,76,1763649645214351344,1763649645589717344,375,818.452,302.98,1.4092234837803514,18.53854134137757
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,77,1763649645634717344,1763649645814967344,180,678.789,356.598,-7.835918276004375,15.046255880488964
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,78,1763649645849967344,1763649646000092344,150,650.915,334.18,-9.718639305699083,16.451550331794806
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,79,1763649646025092344,1763649646310342344,285,713.842,321.448,-5.560560628925043,17.326922482811973
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,80,1763649646380467344,1763649646705717344,325,1041.859,318.231,16.248578754356817,17.299164924952546
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,81,1763649646820852344,1763649647781716344,961,903.428,270.356,7.143996342716777,20.571562012342206
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,82,1763649647841841344,1763649648066966344,225,662.091,361.598,-8.92986052633797,14.710308623290334
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,83,1763649648087097344,1763649648227216344,140,751.145,318.774,-3.0794598622695415,17.519105121158475
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,84,1763649648277230344,1763649648407341344,130,602.416,329.087,-12.944149672686033,16.708575430550216
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,85,1763649648467341344,1763649648567466344,100,938.034,300.265,9.401143124997152,18.619560870985666
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,86,1763649648627591344,1763649648737591344,110,656.642,319.077,-9.369444473526457,17.42333840871936
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,87,1763649648772716344,1763649648962840344,190,614.376,333.691,-12.139936964210314,16.433800810828494
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,88,1763649649007847344,1763649649163090344,155,796.429,309.501,-0.06293591903159153,18.12277933256058
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,89,1763649649283090344,1763649649423341344,140,931.152,273.467,9.001640045969786,20.33849457173168
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,90,1763649649488343344,1763649649778590344,290,573.625,335.933,-14.82919503311931,16.224910854840704
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,91,1763649649933715344,1763649650078840344,145,671.125,338.663,-8.371255770078013,16.187319351614182
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,92,1763649650118965344,1763649650519340344,400,636.466,322.748,-10.701988718853709,17.162965674539336
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,93,1763649650614340344,1763649650859590344,245,1056.888,283.487,17.385979486642693,19.460173015687214
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,94,1763649650874599344,1763649651209967344,335,819.091,263.862,1.4655759048600532,21.044774866696798
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,95,1763649651310090344,1763649651495214344,185,529.911,317.239,-17.788069661283497,17.321318546503857
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,96,1763649651530214344,1763649651625339344,95,626.798,255.972,-11.535921795237444,21.40155511403391
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,97,1763649651675339344,1763649651915589344,240,799.963,261.135,0.17406288680186977,21.22224170239344
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,98,1763649652050714344,1763649652421089344,370,1038.099,264.243,16.21408467373798,20.720875908349466
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,99,1763649652481089344,1763649652551225344,70,978.016,200.613,12.417193656910655,24.891464558036425
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,100,1763649652651224344,1763649652846464344,195,942.354,214.182,9.924880954257626,24.098667255696228
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,101,1763649652991589344,1763649653141714344,150,593.926,363.031,-13.416261891375262,14.534886283370572
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,102,1763649653181716344,1763649653416967344,235,643.5,344.904,-10.187700811423547,15.757520205998256
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,103,1763649653527089344,1763649653712213344,185,923.883,364.533,8.345836145613376,14.527212517021738
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,104,1763649653742338344,1763649653932466344,190,777.286,305.935,-1.3421058570202125,18.350005726234496
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,105,1763649653962478344,1763649654132713344,170,744.545,305.123,-3.5302724640515573,18.39148731234803
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,106,1763649654212713344,1763649654417963344,205,519.343,320.841,-18.473549498423676,17.070378850447955
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,107,1763649654452964344,1763649654633088344,180,530.178,350.419,-17.64735302986069,15.226014843483593
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,108,1763649654753213344,1763649654858338344,105,988.725,343.312,12.66180012123092,15.802603410425325
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,109,1763649654983463344,1763649655108588344,125,1086.358,373.83,18.983852830871022,13.697820520375863
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,110,1763649655198588344,1763649655488968344,290,1030.569,331.22,15.458010235525709,16.499142512917096
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,111,1763649655689092344,1763649655874222344,185,497.8,323.392,-19.888457673721494,16.859636045385084
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,112,1763649655919338344,1763649656149591344,230,591.796,402.987,-13.467601808050915,11.98600658287765
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,113,1763649656319712344,1763649656454850344,135,884.152,308.926,5.791648775171019,18.123478052286327
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,114,1763649656539837344,1763649656689966344,150,1051.217,330.206,16.824533983310307,16.522459864925466
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,115,1763649656880212344,1763649656950212344,70,995.99,422.097,12.973989289288692,10.770527346598913
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,116,1763649657020337344,1763649657190462344,170,1072.988,382.389,18.083906400326565,13.18249350182025
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,117,1763649657245587344,1763649657605837344,360,1077.552,334.107,18.54670580555989,16.22013821130231
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,118,1763649657730962344,1763649657801087344,70,801.817,399.14,0.29322866674552794,12.361510183846288
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,119,1763649657956212344,1763649658256462344,300,540.444,417.475,-16.785770391288864,10.99700205221628
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,120,1763649658521711344,1763649658756962344,235,1040.474,327.95,16.1230289898275,16.68692560297524
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,121,1763649658806961344,1763649659697836344,891,1011.077,290.088,14.303531422552815,19.144843113527386
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,122,1763649659837961344,1763649660048086344,210,855.146,548.941,3.7444828188920667,2.6839421455252244
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,123,1763649660243336344,1763649660443461344,200,750.385,286.861,-3.154339800869523,19.564328856993047
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,124,1763649660538586344,1763649660783835344,245,1127.921,328.896,21.886975876515372,16.42714852695111
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,125,1763649660828838344,1763649660953960344,125,1061.271,278.464,17.701237849937375,19.766102524574404
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,126,1763649661044085344,1763649661439460344,395,713.087,310.077,-5.625259004187505,18.054815396811655
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,127,1763649661609585344,1763649661779710344,170,948.611,487.917,9.820201951500215,6.592767283430319
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,128,1763649661829835344,1763649661949960344,120,794.094,312.93,-0.21859516838791895,17.90280927764089
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,129,1763649661999965344,1763649662370335344,370,695.691,278.775,-6.838159270251341,20.042341467738332
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,130,1763649662425337344,1763649662710587344,285,917.16,299.736,8.008976853808932,18.67906859734042
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,131,1763649662765710344,1763649662850709344,85,1118.656,281.686,21.513559200835118,19.407117317092105
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,132,1763649662915834344,1763649663281209344,365,751.677,256.82,-3.0928905932143382,21.48835430767643
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,133,1763649663311209344,1763649663801584344,490,756.262,235.772,-2.8004507650186796,22.83726620605294
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,134,1763649663841709344,1763649663976837344,135,703.486,336.563,-6.229441495749914,16.350655057463662
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,135,1763649664016839344,1763649664392209344,375,822.789,329.523,1.6897360952542881,16.83478114057793
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,136,1763649664432209344,1763649664567334344,135,927.738,411.818,8.53622500731301,11.492805160476129
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,137,1763649664617336344,1763649664957712344,340,806.523,344.635,0.6070419906568495,15.866996866457505
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,138,1763649664997711344,1763649665252959344,255,896.382,341.39,6.561960557917255,16.034200339806556
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,139,1763649665323085344,1763649665493209344,170,1029.753,280.624,15.586151600728405,19.704540037574052
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,140,1763649665548208344,1763649665728458344,180,762.4,297.05,-2.341845645216546,18.91601229435623
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,141,1763649665768472344,1763649666283970344,515,762.265,318.679,-2.338740747187877,17.52907290613765
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,142,1763649666338958344,1763649666509208344,170,703.421,298.991,-6.2864737668788955,18.756665213786427
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,143,1763649666559208344,1763649667034583344,475,946.689,290.351,10.002377777893052,19.239873090293678
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,144,1763649667049707344,1763649667299838344,250,870.038,275.109,4.889932599796482,20.298928465638074
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,145,1763649667334957344,1763649667660207344,325,767.276,277.577,-2.025646272840154,20.1652565448495
3238656b-4917-4066-8f2c-4ff830f71724,10b70589-7ade-4b5e-809c-58d60f8a590d,146,1763649667670207344,1763649667885457344,215,805.703,315.203,0.5555833102246814,17.756556714518055
